fecha_corte,nom_rpt,cod_pais,pais,cod_estado_depto,estado_depto,vigencia,param_hecho,hecho,sexo,etnia,discapacidad,ciclo_vital,per_ocu,per_llegada,eventos
2025-05-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,73,Tolima,2020,5,Desplazamiento forzado,Mujer,Indigena,Ninguna,entre 6 y 11,0,3,0
2025-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,50,Meta,2013,5,Desplazamiento forzado,Hombre,Ninguna,Psicosocial (Mental),entre 29 y 59,0,1,0
2024-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,86,Putumayo,2013,5,Desplazamiento forzado,Mujer,Ninguna,Multiple,entre 61 y 100,9,4,9
2024-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,63,Quindio,2021,5,Desplazamiento forzado,Hombre,Ninguna,Ninguna,entre 12 y 17,1,21,1
2025-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,81,Arauca,2014,5,Desplazamiento forzado,Hombre,Ninguna,Multiple,entre 29 y 59,9,5,9
2024-05-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,17,Caldas,2018,5,Desplazamiento forzado,Mujer,Indigena,Ninguna,entre 18 y 28,0,1,0
2025-03-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,13,Bolivar,2022,5,Desplazamiento forzado,Mujer,Ninguna,Ninguna,entre 18 y 28,1710,1109,1742
2026-02-28,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,81,Arauca,2024,5,Desplazamiento forzado,Hombre,Indigena,Ninguna,entre 18 y 28,17,13,22
2025-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,25,Cundinamarca,2023,5,Desplazamiento forzado,Hombre,Palenquero,Ninguna,entre 6 y 11,0,1,0
2024-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,95,Guaviare,2015,5,Desplazamiento forzado,LGBTI,Ninguna,Ninguna,entre 18 y 28,1,1,1
2024-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,66,Risaralda,2012,5,Desplazamiento forzado,Hombre,Ninguna,Ninguna,entre 60 y 110,32,89,32
2023-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,68,Santander,2023,5,Desplazamiento forzado,Hombre,Indigena,Ninguna,entre 6 y 11,0,3,0
2024-02-29,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,19,Cauca,2014,5,Desplazamiento forzado,Hombre,Indigena,Ninguna,entre 29 y 60,129,80,136
2024-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,95,Guaviare,2018,5,Desplazamiento forzado,Mujer,Ninguna,Psicosocial (Mental),entre 29 y 59,1,0,1
2024-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,5,Antioquia,2019,5,Desplazamiento forzado,Mujer,Palenquero,Fisica,entre 60 y 110,1,1,1
2026-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,81,Arauca,2018,5,Desplazamiento forzado,Mujer,Indigena,Auditiva,entre 29 y 59,1,0,0
2024-04-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,76,Valle del Cauca,2017,5,Desplazamiento forzado,Hombre,Ninguna,Psicosocial (Mental),entre 18 y 28,3,3,3
2023-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,44,La Guajira,2023,5,Desplazamiento forzado,Mujer,Ninguna,Ninguna,entre 18 y 28,38,21,38
2024-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,70,Sucre,2024,5,Desplazamiento forzado,Mujer,Ninguna,Intelectual,entre 60 y 110,1,1,1
2025-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,50,Meta,2018,5,Desplazamiento forzado,Hombre,Ninguna,Psicosocial (Mental),entre 29 y 59,1,0,1
2024-03-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,76,Valle del Cauca,2017,5,Desplazamiento forzado,Mujer,Ninguna,Multiple,entre 61 y 100,4,5,4
2023-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,13,Bolivar,2016,5,Desplazamiento forzado,Hombre,Ninguna,Ninguna,entre 18 y 28,511,381,514
2025-02-28,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,23,Cordoba,2019,5,Desplazamiento forzado,Mujer,Ninguna,Multiple,entre 29 y 59,10,5,11
2024-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,27,Choco,2024,5,Desplazamiento forzado,Mujer,Indigena,Ninguna,entre 18 y 28,299,29,306
2025-09-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,41,Huila,2023,5,Desplazamiento forzado,Hombre,Ninguna,Fisica,entre 12 y 17,3,6,3
2023-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,50,Meta,2014,5,Desplazamiento forzado,Mujer,Ninguna,Fisica,entre 12 y 17,2,3,2
2025-03-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,5,Antioquia,2021,5,Desplazamiento forzado,Mujer,Indigena,Psicosocial (Mental),entre 6 y 11,1,1,1
2025-05-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,13,Bolivar,2022,5,Desplazamiento forzado,Hombre,Ninguna,Intelectual,entre 60 y 110,7,2,7
2024-03-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,76,Valle del Cauca,2013,5,Desplazamiento forzado,Mujer,Ninguna,Auditiva,entre 61 y 100,12,8,12
2025-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,19,Cauca,2013,5,Desplazamiento forzado,Hombre,Ninguna,Auditiva,entre 12 y 17,4,4,4
2024-04-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,15,Boyaca,2015,5,Desplazamiento forzado,Hombre,Ninguna,Ninguna,entre 61 y 100,12,13,12
2025-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,19,Cauca,2024,5,Desplazamiento forzado,Hombre,Ninguna,Ninguna,entre 29 y 59,4172,1255,4504
2025-08-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,95,Guaviare,2015,5,Desplazamiento forzado,Hombre,Ninguna,Fisica,entre 6 y 11,1,0,1
2023-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,18,Caqueta,2012,5,Desplazamiento forzado,Hombre,Ninguna,Visual,entre 12 y 17,2,2,2
2025-05-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,13,Bolivar,2025,5,Desplazamiento forzado,Mujer,Indigena,Ninguna,entre 6 y 11,1,0,1
2025-07-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,47,Magdalena,2014,5,Desplazamiento forzado,LGBTI,Ninguna,Ninguna,entre 29 y 59,6,5,6
2025-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,70,Sucre,2021,5,Desplazamiento forzado,Hombre,Ninguna,Intelectual,entre 60 y 110,1,2,1
2025-03-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,17,Caldas,2018,5,Desplazamiento forzado,Hombre,Ninguna,Ninguna,entre 12 y 17,13,39,13
2025-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,81,Arauca,2022,5,Desplazamiento forzado,Hombre,Ninguna,Por Establecer,entre 60 y 110,5,1,5
2024-03-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,86,Putumayo,2017,5,Desplazamiento forzado,Hombre,Ninguna,Auditiva,entre 6 y 11,0,1,0
2024-04-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,85,Casanare,2012,5,Desplazamiento forzado,Mujer,Ninguna,Fisica,entre 61 y 100,2,2,2
2025-08-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,5,Antioquia,2016,5,Desplazamiento forzado,Mujer,Ninguna,Auditiva,entre 18 y 28,5,5,5
2024-04-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,73,Tolima,2017,5,Desplazamiento forzado,Mujer,Ninguna,Visual,entre 18 y 28,2,2,2
2024-03-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,41,Huila,2013,5,Desplazamiento forzado,Mujer,Ninguna,Multiple,entre 12 y 17,6,5,6
2023-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,25,Cundinamarca,2018,5,Desplazamiento forzado,Hombre,Ninguna,Auditiva,entre 29 y 60,0,5,0
2025-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,13,Bolivar,2017,5,Desplazamiento forzado,Mujer,Palenquero,Visual,entre 60 y 110,1,1,1
2024-10-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,47,Magdalena,2018,5,Desplazamiento forzado,Mujer,Ninguna,Por Establecer,entre 12 y 17,1,1,1
2025-07-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,20,Cesar,2017,5,Desplazamiento forzado,LGBTI,Ninguna,Ninguna,entre 29 y 59,1,0,1
2025-04-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,13,Bolivar,2016,5,Desplazamiento forzado,Hombre,Ninguna,Ninguna,entre 29 y 59,797,563,802
2024-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,44,La Guajira,2017,5,Desplazamiento forzado,Mujer,Ninguna,Por Establecer,entre 12 y 17,1,1,1
2025-02-28,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,86,Putumayo,2023,5,Desplazamiento forzado,Mujer,Ninguna,Intelectual,entre 12 y 17,2,0,2
2025-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,20,Cesar,2022,5,Desplazamiento forzado,Mujer,Ninguna,Visual,entre 0 y 5,1,0,1
2024-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,27,Choco,2022,5,Desplazamiento forzado,Mujer,Ninguna,Ninguna,entre 6 y 11,280,26,281
2025-07-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,19,Cauca,2016,5,Desplazamiento forzado,Mujer,Ninguna,Intelectual,entre 60 y 110,4,2,4
2025-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,63,Quindio,2020,5,Desplazamiento forzado,Hombre,Ninguna,Ninguna,entre 18 y 28,4,25,4
2025-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,73,Tolima,2013,5,Desplazamiento forzado,Hombre,Indigena,Ninguna,entre 60 y 110,5,4,5
2024-02-29,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,94,Guainia,2017,5,Desplazamiento forzado,Hombre,Indigena,Ninguna,entre 6 y 11,6,9,6
2025-08-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,27,Choco,2020,5,Desplazamiento forzado,Hombre,Ninguna,Ninguna,entre 12 y 17,101,15,101
2025-08-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,25,Cundinamarca,2024,5,Desplazamiento forzado,Hombre,Palenquero,Ninguna,entre 18 y 28,0,1,0
2023-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,5,Antioquia,2019,5,Desplazamiento forzado,Mujer,Indigena,Auditiva,entre 18 y 28,1,1,1
2023-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,68,Santander,2012,5,Desplazamiento forzado,LGBTI,Ninguna,Ninguna,entre 61 y 100,0,1,0
2025-09-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,95,Guaviare,2012,5,Desplazamiento forzado,Hombre,Indigena,Multiple,entre 29 y 59,1,1,1
2024-01-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,19,Cauca,2018,5,Desplazamiento forzado,Hombre,Ninguna,Ninguna,entre 12 y 17,317,211,317
2025-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,86,Putumayo,2021,5,Desplazamiento forzado,Mujer,Indigena,Fisica,entre 60 y 110,2,2,2
2025-09-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,20,Cesar,2020,5,Desplazamiento forzado,Hombre,Ninguna,Auditiva,entre 29 y 59,0,5,0
2024-05-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,17,Caldas,2022,5,Desplazamiento forzado,Hombre,Indigena,Psicosocial (Mental),entre 18 y 28,1,0,1
2025-11-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,95,Guaviare,2025,5,Desplazamiento forzado,Hombre,Indigena,Ninguna,entre 0 y 5,13,8,14
2025-02-28,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,20,Cesar,2021,5,Desplazamiento forzado,Mujer,Indigena,Ninguna,entre 12 y 17,0,2,0
2025-04-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,85,Casanare,2012,5,Desplazamiento forzado,Mujer,Ninguna,Ninguna,entre 0 y 5,6,8,6
2025-07-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,13,Bolivar,2022,5,Desplazamiento forzado,Hombre,Ninguna,Psicosocial (Mental),entre 18 y 28,3,1,3
2024-04-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,13,Bolivar,2014,5,Desplazamiento forzado,Hombre,Ninguna,Multiple,entre 12 y 17,5,2,5
2024-06-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Llegada y Eventos)",48,COLOMBIA,20,Cesar,2022,5,Desplazamiento forzado,Hombre,Ninguna,Multiple,entre 61 y 100,3,5,4
2025-09-30,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,86,Putumayo,2025,5,Desplazamiento forzado,Hombre,Ninguna,Intelectual,entre 18 y 28,1,1,1
2025-03-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,19,Cauca,2022,5,Desplazamiento forzado,Mujer,Ninguna,Fisica,entre 29 y 59,52,32,54
2025-07-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,13,Bolivar,2024,5,Desplazamiento forzado,Hombre,Ninguna,Fisica,entre 12 y 17,5,1,5
2025-12-31,"REPORTE VICTIMAS DESPLAZAMIENTO ANUALIZADO OCURRENCIA Y LLEGADA, CIFRA DEPARTAMENTAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL)",48,COLOMBIA,5,Antioquia,2012,5,Desplazamiento forzado,Mujer,Ninguna,Ninguna,entre 29 y 59,9944,9837,10068
